phylum	species	file	link
arthropoda	SDUM1	conversion.txt	http://gofile.me/5wDJy/sGs7VbxIQ
arthropoda	ISCA1	conversion.txt	http://gofile.me/5wDJy/AKopSS7Lz
arthropoda	POPI2	genomes.cds	http://gofile.me/5wDJy/MaSEHuNcZ
arthropoda	OTAU1	conversion.txt	http://gofile.me/5wDJy/qAUgZ8zTm
arthropoda	CDIP1	genomes.cds	http://gofile.me/5wDJy/vab5B0nE9
arthropoda	AAEG1	conversion.txt	http://gofile.me/5wDJy/zSXeyXc2j
arthropoda	PVAN1	genomes.cds	http://gofile.me/5wDJy/AQBDxzksx
arthropoda	TURT1	conversion.txt	http://gofile.me/5wDJy/KrUWxMwWF
arthropoda	VDES1	conversion.txt	http://gofile.me/5wDJy/sNaIgpZMJ
arthropoda	DMEL1	conversion.txt	http://gofile.me/5wDJy/PWif01BNU
arthropoda	TRIL2	genomes.cds	http://gofile.me/5wDJy/6tdG6S5YM
arthropoda	TRLO1	genomes.cds	http://gofile.me/5wDJy/fK7ElqFu5
arthropoda	RSAN1	conversion.txt	http://gofile.me/5wDJy/jkW4V5JxW
arthropoda	DSTE1	genomes.cds	http://gofile.me/5wDJy/FOCAY5kVd
arthropoda	TCAS1	conversion.txt	http://gofile.me/5wDJy/nX5FO6HUl
arthropoda	TTUB1	conversion.txt	http://gofile.me/5wDJy/2CvN6qVzi
arthropoda	BCOP1	genomes.cds	http://gofile.me/5wDJy/KPDjL10QY
arthropoda	HAME2	conversion.txt	http://gofile.me/5wDJy/52Ae9HQKm
arthropoda	POTR1	genomes.cds	http://gofile.me/5wDJy/Rxj5hoDLr
arthropoda	COPI1	conversion.txt	http://gofile.me/5wDJy/sMZ99o5QD
arthropoda	AMEL1	conversion.txt	http://gofile.me/5wDJy/0ZDMHdKpt
arthropoda	LAPU1	conversion.txt	http://gofile.me/5wDJy/c9qmyzhhH
arthropoda	DTIN1	conversion.txt	http://gofile.me/5wDJy/wX54lhepk
arthropoda	DPSE1	conversion.txt	http://gofile.me/5wDJy/kUmdCwnH0
arthropoda	PTEP1	conversion.txt	http://gofile.me/5wDJy/Eh4xpXCTJ
arthropoda	GOCC1	conversion.txt	http://gofile.me/5wDJy/NJMQsACLT
arthropoda	CSEC1	genomes.cds	http://gofile.me/5wDJy/O3zffsImN
arthropoda	HAZT1	conversion.txt	http://gofile.me/5wDJy/eCxFwM82f
arthropoda	PPYR3	genomes.cds	http://gofile.me/5wDJy/0MYF5MsUB
arthropoda	POTR1	conversion.txt	http://gofile.me/5wDJy/QR7ORrQJn
arthropoda	BLAT1	genomes.cds	http://gofile.me/5wDJy/oYUz7FfcW
arthropoda	CSEC1	conversion.txt	http://gofile.me/5wDJy/TRO4h9VUS
arthropoda	SASC1	genomes.cds	http://gofile.me/5wDJy/YlefgxGEA
arthropoda	TTRI1	genomes.cds	http://gofile.me/5wDJy/Squ8IbZKM
arthropoda	PRCL1	genomes.cds	http://gofile.me/5wDJy/fY0Q2FWTr
arthropoda	AAMP1	genomes.cds	http://gofile.me/5wDJy/juq4jTGjU
arthropoda	NNOD1	conversion.txt	http://gofile.me/5wDJy/nWq3hXa7L
arthropoda	HAME2	genomes.cds	http://gofile.me/5wDJy/jWfxUDq0Z
arthropoda	AAMP1	conversion.txt	http://gofile.me/5wDJy/MyzengdC4
arthropoda	SMAR2	genomes.cds	http://gofile.me/5wDJy/CrCsNAbI2
arthropoda	ESIN1	conversion.txt	http://gofile.me/5wDJy/5DU8BVifT
arthropoda	TRIL2	conversion.txt	http://gofile.me/5wDJy/6bURbpzcJ
arthropoda	BJAM1	genomes.cds	http://gofile.me/5wDJy/seKFBl9RE
arthropoda	RIMM1	genomes.cds	http://gofile.me/5wDJy/5vlzyEhOX
arthropoda	BGER4	conversion.txt	http://gofile.me/5wDJy/oWxH0QrHo
arthropoda	BTRO1	genomes.cds	http://gofile.me/5wDJy/3xPsl3KmM
arthropoda	ISCA1	genomes.cds	http://gofile.me/5wDJy/1idGcFBEx
arthropoda	GMAE1	genomes.cds	http://gofile.me/5wDJy/6nSHeMr9z
arthropoda	LCOU1	genomes.cds	http://gofile.me/5wDJy/feRiGEk7X
arthropoda	FCHI1	genomes.cds	http://gofile.me/5wDJy/WbLZgTadx
arthropoda	DMAG2	conversion.txt	http://gofile.me/5wDJy/77zIp5iEE
arthropoda	NMON1	conversion.txt	http://gofile.me/5wDJy/IcI41Xg5y
arthropoda	LDAH1	conversion.txt	http://gofile.me/5wDJy/u2T4MOORB
arthropoda	TTRI1	conversion.txt	http://gofile.me/5wDJy/RI6eH0i9e
arthropoda	LINI1	conversion.txt	http://gofile.me/5wDJy/UTfu9TTH5
arthropoda	OTAU1	genomes.cds	http://gofile.me/5wDJy/1xp5iCVtz
arthropoda	OCIN1	conversion.txt	http://gofile.me/5wDJy/qVqpdJ1r8
arthropoda	PORN1	genomes.cds	http://gofile.me/5wDJy/DU3xa9SAl
arthropoda	CTOR1	genomes.cds	http://gofile.me/5wDJy/EWjVg5IK5
arthropoda	ESIN1	genomes.cds	http://gofile.me/5wDJy/w3i6marOh
arthropoda	CROT1	genomes.cds	http://gofile.me/5wDJy/PcR8lcoY3
arthropoda	LINI1	genomes.cds	http://gofile.me/5wDJy/PvwIlBZj8
arthropoda	HHOL2	conversion.txt	http://gofile.me/5wDJy/xMrhoVU5X
arthropoda	LDEL1	genomes.cds	http://gofile.me/5wDJy/dKRDaS12F
arthropoda	TURT1	genomes.cds	http://gofile.me/5wDJy/nXWV6okx3
arthropoda	NFUL1	conversion.txt	http://gofile.me/5wDJy/FYh9T1Cq3
arthropoda	TPAL2	conversion.txt	http://gofile.me/5wDJy/uA5SnnDyh
arthropoda	ABRU1	genomes.cds	http://gofile.me/5wDJy/HABAPtAPB
arthropoda	TCOR2	genomes.cds	http://gofile.me/5wDJy/vZKNSciMu
arthropoda	CFEL1	genomes.cds	http://gofile.me/5wDJy/RAzVPj2KQ
arthropoda	ZNEV1	conversion.txt	http://gofile.me/5wDJy/POOoNetix
arthropoda	NMON1	genomes.cds	http://gofile.me/5wDJy/mNVPmSpA5
arthropoda	TGIG1	conversion.txt	http://gofile.me/5wDJy/3tOZb6Xm0
arthropoda	CLEC1	conversion.txt	http://gofile.me/5wDJy/jq9qMWXTj
arthropoda	DMAG2	genomes.cds	http://gofile.me/5wDJy/E5SLWXogN
arthropoda	MNIP2	genomes.cds	http://gofile.me/5wDJy/1l9WX8aGi
arthropoda	TCOR2	conversion.txt	http://gofile.me/5wDJy/cAyFsWz9L
arthropoda	AGAM1	genomes.cds	http://gofile.me/5wDJy/RSVfcQ8gU
arthropoda	LAPU1	genomes.cds	http://gofile.me/5wDJy/MBys8n2mo
arthropoda	BGER4	genomes.cds	http://gofile.me/5wDJy/cVhiadRN6
arthropoda	HHOL2	genomes.cds	http://gofile.me/5wDJy/z2PQm3QYd
arthropoda	AGAM1	conversion.txt	http://gofile.me/5wDJy/lRxFVdJsM
arthropoda	PPOL3	conversion.txt	http://gofile.me/5wDJy/HLBYpWVUX
arthropoda	BMOR1	conversion.txt	http://gofile.me/5wDJy/U8HN0PNg4
arthropoda	FCAN1	genomes.cds	http://gofile.me/5wDJy/tGKgssIuX
arthropoda	BMOR1	genomes.cds	http://gofile.me/5wDJy/yy9lpuW2M
arthropoda	DMEL1	genomes.cds	http://gofile.me/5wDJy/5QnXkPiu1
arthropoda	TCAS1	genomes.cds	http://gofile.me/5wDJy/mv6uK1iPg
arthropoda	TMER1	conversion.txt	http://gofile.me/5wDJy/8zAR2RgIc
arthropoda	ISEL1	genomes.cds	http://gofile.me/5wDJy/Ze7yLxB42
arthropoda	POPI2	conversion.txt	http://gofile.me/5wDJy/w4A6tzONS
arthropoda	HAZT1	genomes.cds	http://gofile.me/5wDJy/qI7NAkHIe
arthropoda	PMON2	genomes.cds	http://gofile.me/5wDJy/rfKiJXQmZ
arthropoda	ZNEV1	genomes.cds	http://gofile.me/5wDJy/bviZeOSgP
arthropoda	OCIN1	genomes.cds	http://gofile.me/5wDJy/CjJUeY00C
arthropoda	VJAC1	conversion.txt	http://gofile.me/5wDJy/n1EZhrVLK
arthropoda	LPOL1	genomes.cds	http://gofile.me/5wDJy/imV9CjUxv
arthropoda	VJAC1	genomes.cds	http://gofile.me/5wDJy/N46sZlnLB
arthropoda	ZCES1	conversion.txt	http://gofile.me/5wDJy/Ye8NP23Vk
arthropoda	SDUM1	genomes.cds	http://gofile.me/5wDJy/ts6pprxSy
arthropoda	ZCES1	genomes.cds	http://gofile.me/5wDJy/kopCrCGyB
arthropoda	ATON1	conversion.txt	http://gofile.me/5wDJy/KPs800pm5
arthropoda	SFRU1	conversion.txt	http://gofile.me/5wDJy/XSLCb5DYX
arthropoda	BJAM1	conversion.txt	http://gofile.me/5wDJy/piRFQ4xhR
arthropoda	LPOL1	conversion.txt	http://gofile.me/5wDJy/xUcngKnGK
arthropoda	HDES1	conversion.txt	http://gofile.me/5wDJy/yaJ0cTPLt
arthropoda	PMON2	conversion.txt	http://gofile.me/5wDJy/9XHPTmQ1m
arthropoda	PCAM1	genomes.cds	http://gofile.me/5wDJy/16Ec0kMXO
arthropoda	TTUB1	genomes.cds	http://gofile.me/5wDJy/CFpsBJaF8
arthropoda	SASC1	conversion.txt	http://gofile.me/5wDJy/eldrEc6ut
arthropoda	AAEG1	genomes.cds	http://gofile.me/5wDJy/ekKDzWdK5
arthropoda	NFUL1	genomes.cds	http://gofile.me/5wDJy/EuYLhZu8D
arthropoda	TCAN1	genomes.cds	http://gofile.me/5wDJy/S4DWQ4HXl
hemichordata	SKOW1	genomes.cds	http://gofile.me/5wDJy/cOEjoo9oH
hemichordata	SKOW1	conversion.txt	http://gofile.me/5wDJy/feWIAX2ae
nematoda	OTIP1	conversion.txt	http://gofile.me/5wDJy/ZM2oF778A
nematoda	PRPA1	conversion.txt	http://gofile.me/5wDJy/L2pucVHMz
nematoda	AAVE1	conversion.txt	http://gofile.me/5wDJy/wQduYU9jL
nematoda	DPAC1	genomes.cds	http://gofile.me/5wDJy/aQkrPEpsB
nematoda	PRPA1	genomes.cds	http://gofile.me/5wDJy/bdPcsz9MN
nematoda	BOKI1	genomes.cds	http://gofile.me/5wDJy/cgfxtQith
nematoda	PROP1	conversion.txt	http://gofile.me/5wDJy/MwwR19R7R
nematoda	DPAC1	conversion.txt	http://gofile.me/5wDJy/H2Ter0VMd
nematoda	AAVE1	genomes.cds	http://gofile.me/5wDJy/VtOX5qtx1
nematoda	PRED1	conversion.txt	http://gofile.me/5wDJy/nzd3RK7Kf
nematoda	OTIP1	genomes.cds	http://gofile.me/5wDJy/kVe9Bz9nq
nematoda	PAGI1	conversion.txt	http://gofile.me/5wDJy/E4LAApwzv
nematoda	PSAM1	conversion.txt	http://gofile.me/5wDJy/eQigzBkxv
nematoda	ANAN1	genomes.cds	http://gofile.me/5wDJy/G3J1k0haC
nematoda	PRED1	genomes.cds	http://gofile.me/5wDJy/hRE7OV4Te
nematoda	PAGI1	genomes.cds	http://gofile.me/5wDJy/0GCs42WZx
nematoda	CELE1	genomes.cds	http://gofile.me/5wDJy/NgufNqJua
nematoda	PSAM1	genomes.cds	http://gofile.me/5wDJy/0ikYcfhEW
nematoda	ANAN1	conversion.txt	http://gofile.me/5wDJy/gRplg9Id2
nematoda	HALI1	genomes.cds	http://gofile.me/5wDJy/dveVWKHiH
nematoda	HALI1	conversion.txt	http://gofile.me/5wDJy/7WQt8ZmMD
nematoda	PROP1	genomes.cds	http://gofile.me/5wDJy/xoJpzI9cF
nematoda	BOKI1	conversion.txt	http://gofile.me/5wDJy/YlRZANxGy
nematoda	CELE1	conversion.txt	http://gofile.me/5wDJy/mUUKTtqs6
xenoturbellida	XBOC1	genomes.cds	http://gofile.me/5wDJy/NzSUttHVq
xenoturbellida	XBOC1	conversion.txt	http://gofile.me/5wDJy/6LR0q6Z2L
outgroup	SROS1	conversion.txt	http://gofile.me/5wDJy/4nGioRToc
outgroup	CLIM1	genomes.cds	http://gofile.me/5wDJy/N17Lzqvnr
outgroup	CRFR1	genomes.cds	http://gofile.me/5wDJy/eq1SDTSjv
outgroup	PCHI1	conversion.txt	http://gofile.me/5wDJy/UNVRBClEw
outgroup	MBRE2	genomes.cds	http://gofile.me/5wDJy/bg8HwcfRM
outgroup	CLIM1	conversion.txt	http://gofile.me/5wDJy/TXck2JRv3
outgroup	MBRE2	conversion.txt	http://gofile.me/5wDJy/DrZkutROJ
outgroup	SROS1	genomes.cds	http://gofile.me/5wDJy/iKYJV71zg
outgroup	CCIN1	conversion.txt	http://gofile.me/5wDJy/3BLymLOOv
outgroup	CCIN1	genomes.cds	http://gofile.me/5wDJy/sv6JJgYZI
outgroup	PCHI1	genomes.cds	http://gofile.me/5wDJy/66IkrnxSo
outgroup	COWC1	genomes.cds	http://gofile.me/5wDJy/WAwgk6RVc
outgroup	CRFR1	conversion.txt	http://gofile.me/5wDJy/C0dSrk8oe
outgroup	COWC1	conversion.txt	http://gofile.me/5wDJy/VrIDdpKNS
placozoa	TRIC1	conversion.txt	http://gofile.me/5wDJy/kz5Cr6hpN
placozoa	TRIC1	genomes.cds	http://gofile.me/5wDJy/4Nb2JwfID
urochordata	CINT1	genomes.cds	http://gofile.me/5wDJy/QnQPifHyP
urochordata	ODIO1	genomes.cds	http://gofile.me/5wDJy/hZhNIKiAg
urochordata	CINT1	conversion.txt	http://gofile.me/5wDJy/DB2HjmeA1
urochordata	ODIO1	conversion.txt	http://gofile.me/5wDJy/dMc0q7ULU
cnidaria	DCRI1	genomes.cds	http://gofile.me/5wDJy/I1Ga0cyAP
cnidaria	HVUL1	genomes.cds	http://gofile.me/5wDJy/GarMnz5qr
cnidaria	NVEC1	conversion.txt	http://gofile.me/5wDJy/cZADi45Q1
cnidaria	ATEN1	conversion.txt	http://gofile.me/5wDJy/SGxWCKmec
cnidaria	MVIR1	genomes.cds	http://gofile.me/5wDJy/FNeI4GYx5
cnidaria	ATEN1	genomes.cds	http://gofile.me/5wDJy/7nNCp3uG7
cnidaria	NVEC1	genomes.cds	http://gofile.me/5wDJy/0ZkbAhe6o
cnidaria	HVUL1	conversion.txt	http://gofile.me/5wDJy/eu906WAKW
cnidaria	MVIR1	conversion.txt	http://gofile.me/5wDJy/avQ9TUXLp
cnidaria	DCRI1	conversion.txt	http://gofile.me/5wDJy/wvdS3I4nG
cnidaria	RESC1	conversion.txt	http://gofile.me/5wDJy/VTNj3MJ71
cnidaria	RESC1	genomes.cds	http://gofile.me/5wDJy/HIqtyDp1x
priapulida	PCAU1	genomes.cds	http://gofile.me/5wDJy/3aJQ8flDO
priapulida	PCAU1	conversion.txt	http://gofile.me/5wDJy/xQR5Zku9C
cycliophora	SPAN1	filtered.cds	http://gofile.me/5wDJy/MTs8fSFC8
acoela	CSUB1	filtered.cds	http://gofile.me/5wDJy/A2FQigDhF
acoela	DLON1	filtered.cds	http://gofile.me/5wDJy/YydE0r72R
acoela	PRUB1	filtered.cds	http://gofile.me/5wDJy/AZsQ7EHEl
acoela	IPUL1	filtered.cds	http://gofile.me/5wDJy/CaI2nEUwg
acoela	NFUS1	filtered.cds	http://gofile.me/5wDJy/v6ZEwxS4f
acoela	CNAI1	filtered.cds	http://gofile.me/5wDJy/9UZhEr5BA
mollusca	NPOM2	filtered.cds	http://gofile.me/5wDJy/IdfN9Tise
mollusca	MSCH1	filtered.cds	http://gofile.me/5wDJy/tau5OYtZW
mollusca	TLIM1	filtered.cds	http://gofile.me/5wDJy/HnSJ6oGq6
mollusca	CNIT1	filtered.cds	http://gofile.me/5wDJy/BjToLXgEg
mollusca	LMAX1	filtered.cds	http://gofile.me/5wDJy/yc0fl4S8V
mollusca	CGRA1	filtered.cds	http://gofile.me/5wDJy/WPhNWxmMr
mollusca	PQUE1	filtered.cds	http://gofile.me/5wDJy/ze28XsDvA
mollusca	AOSU1	filtered.cds	http://gofile.me/5wDJy/cUaMqRUKk
mollusca	MARE1	filtered.cds	http://gofile.me/5wDJy/1bKTWEvOq
mollusca	CNON1	filtered.cds	http://gofile.me/5wDJy/XaXdApOIW
mollusca	OREE1	filtered.cds	http://gofile.me/5wDJy/IyofFvl27
mollusca	FCAU1	filtered.cds	http://gofile.me/5wDJy/gpUuCRuU1
mollusca	SIMA1	filtered.cds	http://gofile.me/5wDJy/TTaLSzqpv
mollusca	RCAR1	filtered.cds	http://gofile.me/5wDJy/kbp9Ev8sb
mollusca	MOUR1	filtered.cds	http://gofile.me/5wDJy/1toHmJBOn
mollusca	AMOD1	filtered.cds	http://gofile.me/5wDJy/ynCy8nIuI
mollusca	LHYA1	filtered.cds	http://gofile.me/5wDJy/GKbHstVMR
mollusca	MLEO1	filtered.cds	http://gofile.me/5wDJy/TzN7zD0WA
mollusca	OHAN1	filtered.cds	http://gofile.me/5wDJy/QQ0iTVXF1
mollusca	PPAC1	filtered.cds	http://gofile.me/5wDJy/e5TXQVnKs
mollusca	CLAN1	filtered.cds	http://gofile.me/5wDJy/rzzlhaShL
mollusca	ECRI1	filtered.cds	http://gofile.me/5wDJy/z3aUojBHa
mollusca	OBAN1	filtered.cds	http://gofile.me/5wDJy/ZungUyOXk
mollusca	PTUR1	filtered.cds	http://gofile.me/5wDJy/MddyuhSzU
mollusca	MFRU1	filtered.cds	http://gofile.me/5wDJy/4xv9789Ck
mollusca	CALI1	filtered.cds	http://gofile.me/5wDJy/q1Zn516Rj
mollusca	DRET1	filtered.cds	http://gofile.me/5wDJy/NvEXk9haH
mollusca	CARY1	filtered.cds	http://gofile.me/5wDJy/4zlvPBaBi
mollusca	BSIA1	filtered.cds	http://gofile.me/5wDJy/coKICOVwT
mollusca	MMUS1	filtered.cds	http://gofile.me/5wDJy/44As0K3wl
mollusca	CNAV1	filtered.cds	http://gofile.me/5wDJy/GVJW312Ff
mollusca	VINF1	filtered.cds	http://gofile.me/5wDJy/Xzb4b0jva
mollusca	WPEL1	filtered.cds	http://gofile.me/5wDJy/nRd7hBg8W
mollusca	ACHE1	filtered.cds	http://gofile.me/5wDJy/zDNcy3RqV
mollusca	SIPH1	filtered.cds	http://gofile.me/5wDJy/Q4MEypG2T
mollusca	HPHY1	filtered.cds	http://gofile.me/5wDJy/ic5cfTLDM
mollusca	ECHI1	filtered.cds	http://gofile.me/5wDJy/43Q2TPWaE
mollusca	HLUC1	filtered.cds	http://gofile.me/5wDJy/Q2sSYWin0
mollusca	GTOL1	filtered.cds	http://gofile.me/5wDJy/yYNdSoopw
mollusca	MFOD1	filtered.cds	http://gofile.me/5wDJy/qDQKP58B5
mollusca	AENI1	filtered.cds	http://gofile.me/5wDJy/8Pnh0Zt62
mollusca	SSMA1	filtered.cds	http://gofile.me/5wDJy/75JfGsiU6
mollusca	CPLI1	filtered.cds	http://gofile.me/5wDJy/67ix8MabM
mollusca	CBEA1	filtered.cds	http://gofile.me/5wDJy/M6AhtGsGI
mollusca	LFLA1	filtered.cds	http://gofile.me/5wDJy/8n9i95HLW
mollusca	EVEL1	filtered.cds	http://gofile.me/5wDJy/tTyNsllfB
mollusca	OFLO1	filtered.cds	http://gofile.me/5wDJy/77KQ21Qd5
mollusca	PACU1	filtered.cds	http://gofile.me/5wDJy/AoJrE8f0J
mollusca	ODEL1	filtered.cds	http://gofile.me/5wDJy/DZLEDbgfe
mollusca	PIAN1	filtered.cds	http://gofile.me/5wDJy/kzmoshv0W
mollusca	TNIG1	filtered.cds	http://gofile.me/5wDJy/FV9hKe4Ww
mollusca	PCUS1	filtered.cds	http://gofile.me/5wDJy/vKTT1nPFe
mollusca	PSAC1	filtered.cds	http://gofile.me/5wDJy/IczKGSduv
mollusca	HAEG1	filtered.cds	http://gofile.me/5wDJy/Jwtm57mCi
mollusca	MBIL1	filtered.cds	http://gofile.me/5wDJy/Nyram29Ft
mollusca	PLCA1	filtered.cds	http://gofile.me/5wDJy/4mUUGe85Y
mollusca	NALB1	filtered.cds	http://gofile.me/5wDJy/hpj8mzf6I
mollusca	NMIR1	filtered.cds	http://gofile.me/5wDJy/30Og5rPuq
mollusca	CANT1	filtered.cds	http://gofile.me/5wDJy/tP23xtC4g
mollusca	ACRA1	filtered.cds	http://gofile.me/5wDJy/g6MJrbORC
mollusca	SECO1	filtered.cds	http://gofile.me/5wDJy/M9It7aL4L
mollusca	HBRA1	filtered.cds	http://gofile.me/5wDJy/eibetSD6E
mollusca	ERUF1	filtered.cds	http://gofile.me/5wDJy/U02qXYM7e
mollusca	FSAG1	filtered.cds	http://gofile.me/5wDJy/KOJCtAKLn
mollusca	PULY1	filtered.cds	http://gofile.me/5wDJy/rX9zwp6pb
mollusca	APLY1	filtered.cds	http://gofile.me/5wDJy/7z96jL35q
mollusca	SSUL1	filtered.cds	http://gofile.me/5wDJy/ODI821rDk
mollusca	CTUB1	filtered.cds	http://gofile.me/5wDJy/fKx6KuWIT
mollusca	PVEN1	filtered.cds	http://gofile.me/5wDJy/mjMx4hDv1
mollusca	FNAT1	filtered.cds	http://gofile.me/5wDJy/AbTL0zZ2h
mollusca	LRUG1	filtered.cds	http://gofile.me/5wDJy/DlRzJgLzO
mollusca	ETIM1	filtered.cds	http://gofile.me/5wDJy/f3Y9zt4PM
mollusca	COJA1	filtered.cds	http://gofile.me/5wDJy/b9DMnJWCG
mollusca	NTUM1	filtered.cds	http://gofile.me/5wDJy/0RJpMS7QK
mollusca	SNOR1	filtered.cds	http://gofile.me/5wDJy/jfsnE1Uyx
mollusca	CCAL1	filtered.cds	http://gofile.me/5wDJy/GjChjQIz1
mollusca	PELE1	filtered.cds	http://gofile.me/5wDJy/Fswuwnujv
mollusca	KTUN1	filtered.cds	http://gofile.me/5wDJy/u4nZmOAZc
mollusca	OVER1	filtered.cds	http://gofile.me/5wDJy/BGy4jNOzh
mollusca	MLAB1	filtered.cds	http://gofile.me/5wDJy/G4fmZSCOL
mollusca	TLIN1	filtered.cds	http://gofile.me/5wDJy/ou8vdhdyf
mollusca	THGR1	filtered.cds	http://gofile.me/5wDJy/1ZPCqoCTc
mollusca	PCOL1	filtered.cds	http://gofile.me/5wDJy/XXog9gJ2Y
mollusca	EHED1	filtered.cds	http://gofile.me/5wDJy/e8fwiEL5N
mollusca	HANT1	filtered.cds	http://gofile.me/5wDJy/AbSxyxSps
mollusca	NPUL1	filtered.cds	http://gofile.me/5wDJy/DAkzCdDSO
mollusca	NIFU1	filtered.cds	http://gofile.me/5wDJy/eMdr5Jf0S
mollusca	AHEL1	filtered.cds	http://gofile.me/5wDJy/zxpZwHKfd
mollusca	AVAL1	filtered.cds	http://gofile.me/5wDJy/3tQE4YqUW
mollusca	ABIP1	filtered.cds	http://gofile.me/5wDJy/oA9n6hyCB
mollusca	HCRA1	filtered.cds	http://gofile.me/5wDJy/CJF3MO3nK
mollusca	MSWE1	filtered.cds	http://gofile.me/5wDJy/kjGnTAqVG
mollusca	PKIN1	filtered.cds	http://gofile.me/5wDJy/ZeEcNSVly
mollusca	SVEN1	filtered.cds	http://gofile.me/5wDJy/AMDKLvrmX
mollusca	BMID1	filtered.cds	http://gofile.me/5wDJy/EexYPzUJG
mollusca	BSIM1	filtered.cds	http://gofile.me/5wDJy/FzfO59Vwi
mollusca	SPEC1	filtered.cds	http://gofile.me/5wDJy/2YJ13DqjZ
mollusca	COST1	filtered.cds	http://gofile.me/5wDJy/hqxmWO0RL
mollusca	AMSP1	filtered.cds	http://gofile.me/5wDJy/jsWNNjMCH
mollusca	CRAD1	filtered.cds	http://gofile.me/5wDJy/dacSFHSu0
mollusca	GPEL1	filtered.cds	http://gofile.me/5wDJy/IluvUeyPY
mollusca	PBUC1	filtered.cds	http://gofile.me/5wDJy/DAp7qcHOl
mollusca	ACRI1	filtered.cds	http://gofile.me/5wDJy/E5Nsb9XiW
mollusca	ENTR1	filtered.cds	http://gofile.me/5wDJy/K0GhIPnSS
mollusca	FKUR1	filtered.cds	http://gofile.me/5wDJy/dYJp5mriP
mollusca	ERUS1	filtered.cds	http://gofile.me/5wDJy/0iisx5xXp
mollusca	CAPI1	filtered.cds	http://gofile.me/5wDJy/iwoQ39Ru4
mollusca	EBOO1	filtered.cds	http://gofile.me/5wDJy/CvFT3xk49
mollusca	EOPU1	filtered.cds	http://gofile.me/5wDJy/CDm0G0tSV
mollusca	GEBO1	filtered.cds	http://gofile.me/5wDJy/U90Sqaz1A
mollusca	BATT1	filtered.cds	http://gofile.me/5wDJy/XCMAa4pyN
mollusca	CLAR1	filtered.cds	http://gofile.me/5wDJy/zq4UiWj7Y
mollusca	IPYG1	filtered.cds	http://gofile.me/5wDJy/wZyRnLdMx
mollusca	TPIS1	filtered.cds	http://gofile.me/5wDJy/J2gd946u0
mollusca	OHUP1	filtered.cds	http://gofile.me/5wDJy/OcSRHyEz2
mollusca	PHOY1	filtered.cds	http://gofile.me/5wDJy/XF9RdkCCY
mollusca	AENT2	filtered.cds	http://gofile.me/5wDJy/revDchNxI
mollusca	PSOL1	filtered.cds	http://gofile.me/5wDJy/2J6Q0Gyon
mollusca	CASP1	filtered.cds	http://gofile.me/5wDJy/4Qv1irCtR
mollusca	COLI1	filtered.cds	http://gofile.me/5wDJy/VVBqS8X8H
mollusca	OTAB1	filtered.cds	http://gofile.me/5wDJy/ye20NfLog
mollusca	LNEV1	filtered.cds	http://gofile.me/5wDJy/6bX4bfmiz
mollusca	CLRE1	filtered.cds	http://gofile.me/5wDJy/1KEE07SfZ
mollusca	AGEM1	filtered.cds	http://gofile.me/5wDJy/DV21A7vuA
mollusca	COCE1	filtered.cds	http://gofile.me/5wDJy/G4B9xF1Hq
mollusca	CLAM1	filtered.cds	http://gofile.me/5wDJy/Gg5qQ9oEV
gastrotricha	MLAT1	filtered.cds	http://gofile.me/5wDJy/WMc02if38
gastrotricha	DASP1	filtered.cds	http://gofile.me/5wDJy/sQ8liC3Z6
annelida	TRAV1	filtered.cds	http://gofile.me/5wDJy/HPNcycsrD
annelida	LEYZ1	filtered.cds	http://gofile.me/5wDJy/AyFRJkFm8
annelida	PHAG1	filtered.cds	http://gofile.me/5wDJy/dMmqzOCXa
annelida	MEGA1	filtered.cds	http://gofile.me/5wDJy/MFt3xB0KH
annelida	SNUD1	filtered.cds	http://gofile.me/5wDJy/0eDQDbDK6
annelida	DLER1	filtered.cds	http://gofile.me/5wDJy/pE9gDtodm
annelida	PASP1	filtered.cds	http://gofile.me/5wDJy/fOc2X24f0
annelida	NDEN1	filtered.cds	http://gofile.me/5wDJy/gdDf8puNZ
annelida	PVOL1	filtered.cds	http://gofile.me/5wDJy/ErSh5E2KH
annelida	PBAL1	filtered.cds	http://gofile.me/5wDJy/ASZqDA8a0
annelida	TEST1	filtered.cds	http://gofile.me/5wDJy/OeiyBR2s8
annelida	PHYL1	filtered.cds	http://gofile.me/5wDJy/lrucZP58O
annelida	AFUS1	filtered.cds	http://gofile.me/5wDJy/W9Y1egnqi
annelida	CDIA1	filtered.cds	http://gofile.me/5wDJy/WMjzCVuao
annelida	SPIN1	filtered.cds	http://gofile.me/5wDJy/NzGgbOadK
annelida	PCHA1	filtered.cds	http://gofile.me/5wDJy/59GepmSuJ
annelida	PGOU1	filtered.cds	http://gofile.me/5wDJy/davigDus2
annelida	MOCU1	filtered.cds	http://gofile.me/5wDJy/jkz19rZGq
annelida	CHAE1	filtered.cds	http://gofile.me/5wDJy/BuhYH2GhF
annelida	MMIN1	filtered.cds	http://gofile.me/5wDJy/xoQz81Aau
annelida	MHEE1	filtered.cds	http://gofile.me/5wDJy/vYjT3wQUi
annelida	HMED1	filtered.cds	http://gofile.me/5wDJy/QuCIarrGg
annelida	PHRC1	filtered.cds	http://gofile.me/5wDJy/A1I3NL0oC
annelida	PHRE1	filtered.cds	http://gofile.me/5wDJy/mvG1MHNjL
